pods,cpu,mem,actual_pods,excess_pods,Total Assigned Instances,Total Assignable Pods,Total CPU,Total Memory,cost,performance,nodepool_config
10,1,2,192.0,182.0,1,192.0,192.0,768.0,2.5726,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
10,1,4,192.0,182.0,1,192.0,192.0,768.0,2.5726,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
10,2,2,96.0,86.0,1,96.0,192.0,768.0,2.5726,4594869.2256,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
17,7,7,27.0,10.0,1,27.0,192.0,768.0,2.5726,1292306.9697,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
50,1,2,192.0,142.0,1,192.0,192.0,768.0,2.5726,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
50,1,4,192.0,142.0,1,192.0,192.0,768.0,2.5726,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
50,2,2,96.0,46.0,1,96.0,192.0,768.0,2.5726,4594869.2256,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
75,3,5,128.0,53.0,2,128.0,384.0,1152.0,4.2478,5033482.8576,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
100,1,2,192.0,92.0,1,192.0,192.0,768.0,2.5726,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
100,1,4,192.0,92.0,1,192.0,192.0,768.0,2.5726,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
100,2,2,192.0,92.0,2,192.0,384.0,1152.0,4.2478,7550224.2864,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
115,4,2,116.0,1.0,12,116.0,464.0,1312.0,5.0048,4390811.1142,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8gn.2xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 10, 'T3': 35.0}]"
287,1,6,336.0,49.0,13,336.0,400.0,2432.0,5.6698,12507241.7177,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'i8ge.metal-24xl', 'availability_zone': 'usw2-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'i8ge.xlarge', 'availability_zone': 'usw2-az1', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'i8ge.18xlarge', 'availability_zone': 'usw2-az1', 'num_instances': 1, 'T3': 5.0}]"
400,1,2,400.0,0.0,4,400.0,400.0,1184.0,4.3992,15593007.7496,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8gn.2xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 2, 'T3': 35.0}]"
400,1,4,576.0,176.0,3,576.0,576.0,2304.0,9.5106,27569215.3536,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az1', 'num_instances': 1, 'T3': 1.0}]"
