instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,35.0,10,1,2,10.0,0.0,0.143,196786.35,0.0143,10,137612.8322
m6g.medium,ap-northeast-1d,10,5.0,10,1,4,10.0,0.0,0.16,197708.9612,0.016,10,123568.1008
m6g.large,ap-northeast-1a,10,50.0,10,2,2,10.0,0.0,0.394,197708.9612,0.0394,10,50179.9394
t3.2xlarge,ap-northeast-1c,17,50.0,17,7,7,17.0,0.0,2.346,346011.3919,0.138,17,8675.8786
c6g.medium,ap-northeast-1c,50,35.0,50,1,2,50.0,0.0,0.715,983931.75,0.0143,50,27522.5664
m6g.medium,ap-northeast-1d,50,5.0,50,1,4,50.0,0.0,0.8,988544.8062,0.016,50,24713.6202
m6g.large,ap-northeast-1a,50,50.0,50,2,2,50.0,0.0,1.97,988544.8062,0.0394,50,10035.9879
t3.xlarge,ap-northeast-1c,75,50.0,75,3,5,75.0,0.0,5.6025,1526520.8464,0.0747,75,3632.9516
c6g.medium,ap-northeast-1c,100,35.0,100,1,2,100.0,0.0,1.43,1967863.5,0.0143,100,13761.2832
m6g.medium,ap-northeast-1d,100,5.0,100,1,4,100.0,0.0,1.6,1977089.6125,0.016,100,12356.8101
m6g.large,ap-northeast-1a,100,50.0,100,2,2,100.0,0.0,3.94,1977089.6125,0.0394,100,5017.9939
t3.xlarge,ap-northeast-1c,115,50.0,115,4,2,115.0,0.0,8.5905,2340665.2979,0.0747,115,2369.3163
r7a.medium,ap-northeast-1c,287,40.0,287,1,6,287.0,0.0,8.4091,9625846.6233,0.0293,287,3988.481
c6g.medium,ap-northeast-1c,400,35.0,400,1,2,400.0,0.0,5.72,7871454.0,0.0143,400,3440.3208
m6g.medium,ap-northeast-1d,400,5.0,400,1,4,400.0,0.0,6.4,7908358.45,0.016,400,3089.2025
m6g.large,ap-northeast-1a,400,50.0,400,2,2,400.0,0.0,15.76,7908358.45,0.0394,400,1254.4985
r6g.large,ap-northeast-1c,439,45.0,439,1,9,439.0,0.0,19.7111,8615821.9569,0.0449,439,995.6836
c6g.medium,ap-northeast-1c,1000,35.0,1000,1,2,1000.0,0.0,14.3,19678635.0,0.0143,1000,1376.1283
m6g.medium,ap-northeast-1d,1000,5.0,1000,1,4,1000.0,0.0,16.0,19770896.125,0.016,1000,1235.681
m6g.large,ap-northeast-1a,1000,50.0,1000,2,2,1000.0,0.0,39.4,19770896.125,0.0394,1000,501.7994
