pods,cpu,mem,alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,iterations,explored_alphas,explored_podcount,nodepool_config,workload_intensity,execution_time
10,1,2,0.2361,0.0405,200973.4703,4962307.9083,10.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.32623792124926393), np.float64(0.2705098312484227), np.float64(0.3049516849970557), np.float64(0.3130823037528391), np.float64(0.2999266862564142), np.float64(0.3080573050121976), np.float64(0.3030323062715561), np.float64(0.30613792628669795), np.float64(0.30687106372255535), np.float64(0.3073241675763402), np.float64(0.3065910301404828), np.float64(0.3070441339942676)]","[9196.0, 658658.0, 10.0, 10.0, 10.0, 1208.0, 10.0, 10.0, 16.0, 10.0, 16.0, 10.0, 10.0, 10.0, 16.0, 10.0, 10.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 1, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'us-east-1a', 'num_instances': 2, 'T3': 50.0}]",default,2828.8949
10,1,4,0.1459,0.0937,472631.771,5044095.7417,10.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.12461179749810725), np.float64(0.15905365124674029), np.float64(0.16718427000252362), np.float64(0.1722092687431651), np.float64(0.16407864998738178), np.float64(0.16910364872802325), np.float64(0.1659980287128814), np.float64(0.16791740743838102), np.float64(0.16837051129216585), np.float64(0.16763737385630845), np.float64(0.16809047771009328)]","[203235.0, 899651.0, 2648.0, 10.0, 10.0, 408.0, 10.0, 10.0, 10.0, 96.0, 10.0, 12.0, 10.0, 10.0, 12.0, 10.0, 10.0]","[{'instance_type': 'r8a.large', 'availability_zone': 'us-east-1d', 'num_instances': 1, 'T3': 30.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 2, 'T3': 10.0}]",default,2768.5613
10,2,2,0.1459,0.0921,236143.62,2563991.5309,12.0,2.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.20162612375115666), np.float64(0.2147817412475815), np.float64(0.22291236000336484), np.float64(0.22793735874400634), np.float64(0.219806739988223), np.float64(0.22483173872886447), np.float64(0.2260179800185067), np.float64(0.2267511174543641), np.float64(0.22556487616472187), np.float64(0.22629801360057927), np.float64(0.22647108387229153)]","[49129.0, 495655.0, 604.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 48.0, 12.0, 12.0, 12.0, 48.0, 12.0, 12.0, 48.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 3, 'T3': 50.0}]",default,2966.5709
17,7,7,0.3425,0.9938,693135.8423,697460.0949,17.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.32623792124926393), np.float64(0.3475241575014721), np.float64(0.3130823037528391), np.float64(0.33436854000504723), np.float64(0.3393935387456887), np.float64(0.3424991587608306), np.float64(0.3444185374863302), np.float64(0.34131291747118836), np.float64(0.343232296196688), np.float64(0.3436854000504728), np.float64(0.3429522626146154), np.float64(0.34340536646840025)]","[405.0, 58521.0, 17.0, 17.0, 17.0, 17.0, 27.0, 17.0, 17.0, 17.0, 17.0, 27.0, 17.0, 17.0, 27.0, 17.0, 17.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 4, 'T3': 50.0}, {'instance_type': 'r8a.metal-24xl', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}]",default,2680.9572
50,1,2,0.2361,0.194,988118.8703,5093396.2386,50.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.32623792124926393), np.float64(0.2705098312484227), np.float64(0.3049516849970557), np.float64(0.3130823037528391), np.float64(0.2999266862564142), np.float64(0.3080573050121976), np.float64(0.3030323062715561), np.float64(0.30613792628669795), np.float64(0.30687106372255535), np.float64(0.3073241675763402), np.float64(0.3065910301404828), np.float64(0.3070441339942676)]","[9196.0, 658658.0, 50.0, 50.0, 50.0, 1208.0, 50.0, 50.0, 56.0, 50.0, 56.0, 50.0, 50.0, 50.0, 56.0, 50.0, 50.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 6, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'us-east-1a', 'num_instances': 2, 'T3': 50.0}]",default,2866.4191
50,1,4,0.1459,0.4659,2363158.855,5072244.8058,50.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.12461179749810725), np.float64(0.15905365124674029), np.float64(0.16718427000252362), np.float64(0.1722092687431651), np.float64(0.16407864998738178), np.float64(0.16910364872802325), np.float64(0.1659980287128814), np.float64(0.16791740743838102), np.float64(0.16837051129216585), np.float64(0.16763737385630845), np.float64(0.16809047771009328)]","[203235.0, 899651.0, 2648.0, 50.0, 50.0, 408.0, 50.0, 50.0, 50.0, 96.0, 50.0, 96.0, 50.0, 50.0, 96.0, 50.0, 50.0]","[{'instance_type': 'r8a.4xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.large', 'availability_zone': 'us-east-1d', 'num_instances': 1, 'T3': 30.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 8, 'T3': 10.0}]",default,2968.4571
50,2,2,0.2279,0.9017,2347347.0408,2603246.136,52.0,2.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.20162612375115666), np.float64(0.2147817412475815), np.float64(0.22291236000336484), np.float64(0.22793735874400634), np.float64(0.2310429787591482), np.float64(0.2260179800185067), np.float64(0.22912360003364857), np.float64(0.22985673746950597), np.float64(0.22867049617986374), np.float64(0.22940363361572114), np.float64(0.2295767038874334)]","[49129.0, 495655.0, 604.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 364.0, 52.0, 52.0, 248.0, 52.0, 52.0, 248.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 1, 'T3': 50.0}, {'instance_type': 'r8a.metal-24xl', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}]",default,2882.1451
75,3,5,0.1722,1.7881,2957556.9913,1654022.1415,76.0,1.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.12461179749810725), np.float64(0.15905365124674029), np.float64(0.16718427000252362), np.float64(0.1722092687431651), np.float64(0.17531488875830697), np.float64(0.17028989001766548), np.float64(0.17339551003280734), np.float64(0.17412864746866474), np.float64(0.17458175132244957), np.float64(0.17486178490452214), np.float64(0.1744086810507373)]","[121340.0, 347282.0, 2716.0, 75.0, 75.0, 96.0, 75.0, 76.0, 76.0, 76.0, 96.0, 76.0, 76.0, 76.0, 76.0, 96.0, 76.0]","[{'instance_type': 'c6gd.16xlarge', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 45.0}, {'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 1, 'T3': 50.0}, {'instance_type': 'r8a.16xlarge', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.metal-24xl', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}]",default,2863.7139
100,1,2,0.2361,0.388,1976237.7406,5093396.2386,100.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.20162612375115663), np.float64(0.25735421375199785), np.float64(0.2705098312484227), np.float64(0.278640450004206), np.float64(0.2654848325077812), np.float64(0.2736154512635645), np.float64(0.27553482998906415), np.float64(0.2767210712787064), np.float64(0.27480169255320674), np.float64(0.275987933842849), np.float64(0.2752547964069916), np.float64(0.2757079002607764)]","[9196.0, 658658.0, 100.0, 100.0, 104.0, 100.0, 100.0, 100.0, 104.0, 100.0, 100.0, 100.0, 104.0, 100.0, 104.0, 100.0, 100.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 12, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'us-east-1a', 'num_instances': 4, 'T3': 50.0}]",default,3029.2257
100,1,4,0.1459,0.9081,4726317.71,5204622.5195,100.0,0.0,15,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.12461179749810725), np.float64(0.15905365124674029), np.float64(0.16718427000252362), np.float64(0.1722092687431651), np.float64(0.17531488875830697), np.float64(0.1772342674838066), np.float64(0.17412864746866474), np.float64(0.17604802619416438), np.float64(0.17486178490452214), np.float64(0.17559492234037954), np.float64(0.1757679926120918)]","[203235.0, 899651.0, 2648.0, 100.0, 100.0, 408.0, 100.0, 100.0, 100.0, 100.0, 100.0, 408.0, 100.0, 328.0, 100.0, 100.0, 136.0]","[{'instance_type': 'r8a.metal-24xl', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 1, 'T3': 10.0}]",default,2791.0029
