pods,cpu,mem,alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,iterations,explored_alphas,explored_podcount,nodepool_config,workload_intensity,execution_time
10,1,2,0.305,0.0497,251955.4342,5069525.839,10.0,0.0,20,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.32623792124926393), np.float64(0.2705098312484227), np.float64(0.3049516849970557), np.float64(0.3130823037528391), np.float64(0.2999266862564142), np.float64(0.3080573050121976), np.float64(0.3099766837376972), np.float64(0.30687106372255535), np.float64(0.308790442448055), np.float64(0.3092435463018398), np.float64(0.3095235798839124), np.float64(0.30969665015562464), np.float64(0.30980361346598495), np.float64(0.30986972042733685), np.float64(0.3099105767763453), np.float64(0.30993582738868874), np.float64(0.3098949710396803)]","[3154.0, 682114.0, 10.0, 10.0, 10.0, 1012.0, 10.0, 10.0, 12.0, 10.0, 10.0, 16.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 16.0, 10.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 1, 'T3': 50.0}, {'instance_type': 'r8a.large', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 15.0}]",default,3680.1547
10,1,4,0.1459,0.0922,472631.771,5126158.0369,10.0,0.0,20,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.12461179749810725), np.float64(0.15905365124674029), np.float64(0.16718427000252362), np.float64(0.1722092687431651), np.float64(0.16407864998738178), np.float64(0.16910364872802325), np.float64(0.1659980287128814), np.float64(0.16791740743838102), np.float64(0.16837051129216585), np.float64(0.16763737385630845), np.float64(0.16809047771009328), np.float64(0.16819744102045361), np.float64(0.16802437074874135), np.float64(0.16813133405910172), np.float64(0.16806522709774982), np.float64(0.16810608344675826)]","[219194.0, 949751.0, 2838.0, 10.0, 10.0, 262.0, 10.0, 10.0, 10.0, 12.0, 10.0, 12.0, 10.0, 10.0, 12.0, 10.0, 10.0, 12.0, 10.0, 12.0, 10.0, 10.0]","[{'instance_type': 'r8a.large', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 15.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 2, 'T3': 5.0}]",default,3889.4199
10,2,2,0.231,0.183,472631.771,2582687.2732,10.0,0.0,20,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.20162612375115666), np.float64(0.2147817412475815), np.float64(0.22291236000336484), np.float64(0.22793735874400634), np.float64(0.2310429787591482), np.float64(0.23296235748464783), np.float64(0.22985673746950597), np.float64(0.2317761161950056), np.float64(0.23222922004879043), np.float64(0.232509253630863), np.float64(0.23268232390257526), np.float64(0.2327892872129356), np.float64(0.2328553941742875), np.float64(0.23289625052329593), np.float64(0.23283014356194404), np.float64(0.23287099991095248)]","[45917.0, 513898.0, 506.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 10.0, 10.0, 210.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 210.0, 10.0, 10.0]","[{'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 5, 'T3': 5.0}]",default,3531.1832
17,7,7,0.2361,0.52,334735.9812,643723.0408,17.0,0.0,20,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.32623792124926393), np.float64(0.3475241575014721), np.float64(0.3130823037528391), np.float64(0.33436854000504723), np.float64(0.3393935387456887), np.float64(0.3424991587608306), np.float64(0.3374741600201891), np.float64(0.34057978003533096), np.float64(0.34131291747118836), np.float64(0.34012667618154613), np.float64(0.34085981361740353), np.float64(0.3404067097636187), np.float64(0.34068674334569127), np.float64(0.34075285030704316), np.float64(0.34079370665605163), np.float64(0.34081895726839506), np.float64(0.3407781009193866)]","[323.0, 60104.0, 17.0, 17.0, 17.0, 17.0, 27.0, 17.0, 17.0, 17.0, 27.0, 17.0, 17.0, 27.0, 17.0, 27.0, 17.0, 17.0, 17.0, 17.0, 27.0, 17.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 8, 'T3': 50.0}, {'instance_type': 'g5g.16xlarge', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}]",default,3521.1543
50,1,2,0.305,0.2032,1039100.8342,5113685.2077,50.0,0.0,20,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.32623792124926393), np.float64(0.2705098312484227), np.float64(0.3049516849970557), np.float64(0.3130823037528391), np.float64(0.2999266862564142), np.float64(0.3080573050121976), np.float64(0.3099766837376972), np.float64(0.30687106372255535), np.float64(0.308790442448055), np.float64(0.3092435463018398), np.float64(0.3095235798839124), np.float64(0.30969665015562464), np.float64(0.30980361346598495), np.float64(0.30986972042733685), np.float64(0.3099105767763453), np.float64(0.30993582738868874), np.float64(0.3098949710396803)]","[3154.0, 682114.0, 50.0, 50.0, 50.0, 1012.0, 50.0, 50.0, 52.0, 50.0, 50.0, 56.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 56.0, 50.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 6, 'T3': 50.0}, {'instance_type': 'r8a.large', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 15.0}]",default,3789.7664
50,1,4,0.1459,0.468,2363158.855,5049484.7329,50.0,0.0,20,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.12461179749810725), np.float64(0.15905365124674029), np.float64(0.16718427000252362), np.float64(0.1722092687431651), np.float64(0.17531488875830697), np.float64(0.17028989001766548), np.float64(0.17339551003280734), np.float64(0.17412864746866474), np.float64(0.17458175132244957), np.float64(0.17486178490452214), np.float64(0.1750348551762344), np.float64(0.17514181848659474), np.float64(0.17520792544794664), np.float64(0.1751009621375863), np.float64(0.1751670690989382), np.float64(0.17512621274992976)]","[219194.0, 949751.0, 2838.0, 50.0, 50.0, 262.0, 50.0, 50.0, 50.0, 50.0, 212.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 212.0, 50.0, 212.0, 50.0]","[{'instance_type': 'r8a.large', 'availability_zone': 'us-east-1a', 'num_instances': 15, 'T3': 15.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 5, 'T3': 5.0}]",default,3645.0016
50,2,2,0.231,0.49,1259777.171,2570973.8184,50.0,0.0,20,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.20162612375115666), np.float64(0.2147817412475815), np.float64(0.22291236000336484), np.float64(0.22793735874400634), np.float64(0.2310429787591482), np.float64(0.23296235748464783), np.float64(0.22985673746950597), np.float64(0.2317761161950056), np.float64(0.23222922004879043), np.float64(0.232509253630863), np.float64(0.23268232390257526), np.float64(0.2327892872129356), np.float64(0.2328553941742875), np.float64(0.23289625052329593), np.float64(0.23283014356194404), np.float64(0.23287099991095248)]","[45917.0, 513898.0, 506.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 50.0, 50.0, 210.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 210.0, 50.0, 50.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 10, 'T3': 50.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 5, 'T3': 5.0}]",default,3960.3061
75,3,5,0.1803,2.0572,3438559.4372,1671475.5188,85.0,10.0,20,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.20162612375115666), np.float64(0.16718427000252362), np.float64(0.18847050625473183), np.float64(0.17531488875830697), np.float64(0.18344550751409033), np.float64(0.18536488623958997), np.float64(0.1865511275292322), np.float64(0.1872842649650896), np.float64(0.18773736881887443), np.float64(0.18700423138301703), np.float64(0.18745733523680186), np.float64(0.1875642985471622), np.float64(0.1876304055085141), np.float64(0.18752344219815376), np.float64(0.18758954915950565), np.float64(0.18760515489617063)]","[123607.0, 363877.0, 796.0, 76.0, 76.0, 85.0, 512.0, 85.0, 96.0, 85.0, 85.0, 85.0, 85.0, 85.0, 96.0, 85.0, 85.0, 85.0, 96.0, 85.0, 85.0, 96.0]","[{'instance_type': 'g5g.16xlarge', 'availability_zone': 'us-east-1a', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.metal-48xl', 'availability_zone': 'us-east-1b', 'num_instances': 1, 'T3': 1.0}]",default,3521.9985
100,1,2,0.2361,0.388,1976237.7406,5093396.2386,100.0,0.0,20,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.29179606750063086), np.float64(0.20162612375115663), np.float64(0.25735421375199785), np.float64(0.2705098312484227), np.float64(0.278640450004206), np.float64(0.2654848325077812), np.float64(0.2736154512635645), np.float64(0.27553482998906415), np.float64(0.2767210712787064), np.float64(0.27480169255320674), np.float64(0.275987933842849), np.float64(0.2752547964069916), np.float64(0.2757079002607764), np.float64(0.2758148635711367), np.float64(0.2758809705324886), np.float64(0.2759218268814971), np.float64(0.2758557199201452), np.float64(0.27589657626915365)]","[3154.0, 682114.0, 100.0, 100.0, 104.0, 100.0, 100.0, 100.0, 104.0, 100.0, 100.0, 100.0, 104.0, 100.0, 104.0, 100.0, 100.0, 100.0, 100.0, 104.0, 100.0, 100.0]","[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 12, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'us-east-1a', 'num_instances': 4, 'T3': 50.0}]",default,3972.0031
100,1,4,0.1591,0.954,4726317.71,4954211.4361,100.0,0.0,20,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.18033988749894847), np.float64(0.12461179749810725), np.float64(0.15905365124674029), np.float64(0.16718427000252362), np.float64(0.1722092687431651), np.float64(0.16407864998738178), np.float64(0.16910364872802325), np.float64(0.17028989001766548), np.float64(0.17102302745352288), np.float64(0.1714761313073077), np.float64(0.1707429938714503), np.float64(0.17119609772523514), np.float64(0.17130306103559548), np.float64(0.17136916799694737), np.float64(0.1714100243459558), np.float64(0.17143527495829927), np.float64(0.17139441860929083)]","[219194.0, 949751.0, 2838.0, 100.0, 100.0, 262.0, 100.0, 100.0, 100.0, 192.0, 100.0, 100.0, 100.0, 100.0, 192.0, 100.0, 100.0, 100.0, 100.0, 100.0, 192.0, 100.0]","[{'instance_type': 'r8a.large', 'availability_zone': 'us-east-1d', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'r8a.large', 'availability_zone': 'us-east-1a', 'num_instances': 15, 'T3': 15.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1d', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1a', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'r8a.xlarge', 'availability_zone': 'us-east-1b', 'num_instances': 5, 'T3': 5.0}]",default,3819.6714
