instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,15.0,10,1,2,10.0,0.0,0.137,196786.35,0.0137,10,143639.6715
m6g.medium,ap-northeast-1d,10,10.0,10,1,4,10.0,0.0,0.149,197708.9612,0.0149,10,132690.578
t2.large,ap-northeast-1c,10,40.0,10,2,2,10.0,0.0,0.378,217721.9514,0.0378,10,57598.3998
t3.2xlarge,ap-northeast-1c,17,50.0,17,7,7,17.0,0.0,2.2644,346011.3919,0.1332,17,8988.5229
c6g.medium,ap-northeast-1c,50,15.0,50,1,2,50.0,0.0,0.685,983931.75,0.0137,50,28727.9343
m6g.medium,ap-northeast-1d,50,10.0,50,1,4,50.0,0.0,0.745,988544.8062,0.0149,50,26538.1156
t2.large,ap-northeast-1c,50,40.0,50,2,2,50.0,0.0,1.89,1088609.7571,0.0378,50,11519.68
t2.xlarge,ap-northeast-1a,75,50.0,75,3,5,75.0,0.0,5.43,1632914.6357,0.0724,75,4009.6124
c6g.medium,ap-northeast-1c,100,15.0,100,1,2,100.0,0.0,1.37,1967863.5,0.0137,100,14363.9672
m6g.medium,ap-northeast-1d,100,10.0,100,1,4,100.0,0.0,1.49,1977089.6125,0.0149,100,13269.0578
t2.large,ap-northeast-1c,100,40.0,100,2,2,100.0,0.0,3.78,2177219.5143,0.0378,100,5759.84
t2.xlarge,ap-northeast-1a,115,50.0,115,4,2,115.0,0.0,8.326,2503802.4414,0.0724,115,2614.9646
r7a.medium,ap-northeast-1c,287,40.0,287,1,6,287.0,0.0,8.3804,9625846.6233,0.0292,287,4002.1401
c6g.medium,ap-northeast-1c,400,15.0,400,1,2,400.0,0.0,5.48,7871454.0,0.0137,400,3590.9918
m6g.medium,ap-northeast-1d,400,10.0,400,1,4,400.0,0.0,5.96,7908358.45,0.0149,400,3317.2645
t2.large,ap-northeast-1c,400,40.0,400,2,2,400.0,0.0,15.12,8708878.0571,0.0378,400,1439.96
r6g.large,ap-northeast-1c,439,40.0,439,1,9,439.0,0.0,19.8867,8615821.9569,0.0453,439,986.8916
c6g.medium,ap-northeast-1c,1000,15.0,1000,1,2,1000.0,0.0,13.7,19678635.0,0.0137,1000,1436.3967
m6g.medium,ap-northeast-1d,1000,10.0,1000,1,4,1000.0,0.0,14.9,19770896.125,0.0149,1000,1326.9058
t2.large,ap-northeast-1c,1000,40.0,1000,2,2,1000.0,0.0,37.8,21772195.1429,0.0378,1000,575.984
