instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,50.0,10,1,2,10.0,0.0,0.155,196786.35,0.0155,10,126958.9355
m6g.4xlarge,ap-northeast-1a,1,50.0,10,1,4,16.0,6.0,0.2859,316334.338,0.0179,1,69153.1869
c7g.8xlarge,ap-northeast-1d,1,50.0,10,2,2,16.0,6.0,0.5161,405709.695,0.0323,1,49131.672
c7g.16xlarge,ap-northeast-1a,2,50.0,17,7,7,18.0,1.0,2.181,456423.4069,0.1212,2,11626.2521
c6g.medium,ap-northeast-1c,50,50.0,50,1,2,50.0,0.0,0.775,983931.75,0.0155,50,25391.7871
m6g.4xlarge,ap-northeast-1a,4,50.0,50,1,4,64.0,14.0,1.1436,1265337.352,0.0179,4,17288.2967
c7g.8xlarge,ap-northeast-1d,4,50.0,50,2,2,64.0,14.0,2.0644,1622838.78,0.0323,4,12282.918
c8g.metal-48xl,ap-northeast-1d,2,1.0,75,3,5,128.0,53.0,6.5658,3940473.4144,0.0513,2,4688.682
c6g.medium,ap-northeast-1c,100,50.0,100,1,2,100.0,0.0,1.55,1967863.5,0.0155,100,12695.8935
m6g.4xlarge,ap-northeast-1a,7,50.0,100,1,4,112.0,12.0,2.0013,2214340.366,0.0179,7,9879.0267
c7g.8xlarge,ap-northeast-1d,7,50.0,100,2,2,112.0,12.0,3.6127,2839967.865,0.0323,7,7018.8103
c7g.8xlarge,ap-northeast-1d,15,50.0,115,4,2,120.0,5.0,7.7415,3042822.7125,0.0645,15,3275.4448
r6g.xlarge,ap-northeast-1c,72,35.0,287,1,6,288.0,1.0,6.5808,5652293.22,0.0228,72,2982.3149
c6g.medium,ap-northeast-1c,400,50.0,400,1,2,400.0,0.0,6.2,7871454.0,0.0155,400,3173.9734
m6g.4xlarge,ap-northeast-1a,25,50.0,400,1,4,400.0,0.0,7.1475,7908358.45,0.0179,25,2766.1275
c7g.8xlarge,ap-northeast-1d,25,50.0,400,2,2,400.0,0.0,12.9025,10142742.375,0.0323,25,1965.2669
r7g.2xlarge,ap-northeast-1d,63,30.0,439,1,9,441.0,2.0,11.6361,11253559.716,0.0264,63,2193.0265
c6g.medium,ap-northeast-1c,1000,50.0,1000,1,2,1000.0,0.0,15.5,19678635.0,0.0155,1000,1269.5894
m6g.4xlarge,ap-northeast-1a,63,50.0,1000,1,4,1008.0,8.0,18.0117,19929063.294,0.0179,63,1097.6696
c7g.8xlarge,ap-northeast-1d,63,50.0,1000,2,2,1008.0,8.0,32.5143,25559710.785,0.0323,63,779.8678
