pods,cpu,mem,actual_pods,excess_pods,Total Assigned Instances,Total Assignable Pods,Total CPU,Total Memory,cost,performance,nodepool_config
10,1,2,10.0,0.0,10,10.0,10.0,20.0,0.091,203536.1129,"[{'instance_type': 't3.small', 'availability_zone': 'apne1-az4', 'num_instances': 10, 'T3': 50.0}]"
10,1,4,32.0,22.0,1,32.0,32.0,128.0,0.5931,983905.1712,"[{'instance_type': 'm6a.8xlarge', 'availability_zone': 'apne1-az1', 'num_instances': 1, 'T3': 5.0}]"
10,2,2,48.0,38.0,1,48.0,96.0,192.0,1.5201,1477677.5304,"[{'instance_type': 'c8g.24xlarge', 'availability_zone': 'apne1-az4', 'num_instances': 1, 'T3': 1.0}]"
17,7,7,18.0,1.0,1,18.0,128.0,256.0,2.0403,546496.5708,"[{'instance_type': 'c6a.32xlarge', 'availability_zone': 'apne1-az1', 'num_instances': 1, 'T3': 1.0}]"
50,1,2,50.0,0.0,50,50.0,50.0,100.0,0.455,1017680.5643,"[{'instance_type': 't3.small', 'availability_zone': 'apne1-az4', 'num_instances': 50, 'T3': 50.0}]"
50,1,4,64.0,14.0,2,64.0,64.0,256.0,1.1862,1967810.3424,"[{'instance_type': 'm6a.8xlarge', 'availability_zone': 'apne1-az1', 'num_instances': 2, 'T3': 5.0}]"
50,2,2,112.0,62.0,2,112.0,224.0,448.0,3.5604,3420776.4488,"[{'instance_type': 'c8g.24xlarge', 'availability_zone': 'apne1-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6a.32xlarge', 'availability_zone': 'apne1-az1', 'num_instances': 1, 'T3': 1.0}]"
75,3,5,128.0,53.0,3,128.0,384.0,768.0,6.2298,3940473.4144,"[{'instance_type': 'c8g.24xlarge', 'availability_zone': 'apne1-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8g.metal-24xl', 'availability_zone': 'apne1-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8g.metal-48xl', 'availability_zone': 'apne1-az2', 'num_instances': 1, 'T3': 1.0}]"
100,1,2,100.0,0.0,100,100.0,100.0,200.0,0.935,2035361.1286,"[{'instance_type': 't3.small', 'availability_zone': 'apne1-az4', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 't3.small', 'availability_zone': 'apne1-az1', 'num_instances': 50, 'T3': 50.0}]"
100,1,4,128.0,28.0,4,128.0,128.0,512.0,2.3724,3935620.6848,"[{'instance_type': 'm6a.8xlarge', 'availability_zone': 'apne1-az1', 'num_instances': 4, 'T3': 5.0}]"
