instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,ap-northeast-1a,1,50.0,1,1,1,2.0,1.0,0.0346,39377.1954,0.0173,1,569034.616
t4g.large,ap-northeast-1a,3,50.0,5,1,1,6.0,1.0,0.1038,118131.5863,0.0173,3,189678.2053
t4g.large,ap-northeast-1a,3,50.0,6,1,1,6.0,0.0,0.1038,118131.5863,0.0173,3,189678.2053
t4g.large,ap-northeast-1a,5,50.0,10,1,1,10.0,0.0,0.173,196885.9771,0.0173,5,113806.9232
t4g.large,ap-northeast-1a,7,50.0,14,1,1,14.0,0.0,0.2422,275640.368,0.0173,7,81290.6594
t4g.large,ap-northeast-1a,8,50.0,15,1,1,16.0,1.0,0.2768,315017.5634,0.0173,8,71129.327
t4g.large,ap-northeast-1a,9,50.0,17,1,1,18.0,1.0,0.3114,354394.7589,0.0173,9,63226.0684
t4g.large,ap-northeast-1a,10,50.0,20,1,1,20.0,0.0,0.346,393771.9543,0.0173,10,56903.4616
t4g.large,ap-northeast-1a,13,50.0,25,1,1,26.0,1.0,0.4498,511903.5406,0.0173,13,43771.8935
t4g.large,ap-northeast-1a,15,50.0,30,1,1,30.0,0.0,0.519,590657.9314,0.0173,15,37935.6411
t4g.large,ap-northeast-1a,18,50.0,35,1,1,36.0,1.0,0.6228,708789.5177,0.0173,18,31613.0342
t4g.large,ap-northeast-1a,20,50.0,40,1,1,40.0,0.0,0.692,787543.9086,0.0173,20,28451.7308
t4g.large,ap-northeast-1a,23,50.0,45,1,1,46.0,1.0,0.7958,905675.4949,0.0173,23,24740.6355
t4g.large,ap-northeast-1a,25,50.0,50,1,1,50.0,0.0,0.865,984429.8857,0.0173,25,22761.3846
