instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2d,10,50.0,10,1,2,10.0,0.0,0.068,203536.1129,0.0068,10,299317.813
m6g.medium,us-west-2d,10,1.0,10,1,4,10.0,0.0,0.122,197708.9612,0.0122,10,162056.5256
c7g.16xlarge,us-west-2a,1,50.0,10,2,2,32.0,22.0,0.7138,811419.39,0.0223,1,35523.7545
c7g.16xlarge,us-west-2a,2,50.0,17,7,7,18.0,1.0,1.4276,456423.4069,0.0793,2,17761.8772
t3.small,us-west-2d,50,50.0,50,1,2,50.0,0.0,0.34,1017680.5643,0.0068,50,59863.5626
m6g.medium,us-west-2d,50,1.0,50,1,4,50.0,0.0,0.61,988544.8062,0.0122,50,32411.3051
c7g.16xlarge,us-west-2a,2,50.0,50,2,2,64.0,14.0,1.4276,1622838.78,0.0223,2,17761.8772
c7g.16xlarge,us-west-2a,4,50.0,75,3,5,84.0,9.0,2.8552,2129975.8988,0.034,4,8880.9386
t3.small,us-west-2d,100,50.0,100,1,2,100.0,0.0,0.68,2035361.1286,0.0068,100,29931.7813
m6g.medium,us-west-2d,100,1.0,100,1,4,100.0,0.0,1.22,1977089.6125,0.0122,100,16205.6526
c7g.16xlarge,us-west-2a,4,50.0,100,2,2,128.0,28.0,2.8552,3245677.56,0.0223,4,8880.9386
c7g.16xlarge,us-west-2a,8,50.0,115,4,2,128.0,13.0,5.7104,3245677.56,0.0446,8,4440.4693
r7g.16xlarge,us-west-2a,5,50.0,287,1,6,320.0,33.0,5.1325,8165848.32,0.016,5,4971.8999
t3.small,us-west-2d,400,50.0,400,1,2,400.0,0.0,2.72,8141444.5143,0.0068,400,7482.9453
m6g.medium,us-west-2d,400,1.0,400,1,4,400.0,0.0,4.88,7908358.45,0.0122,400,4051.4131
c7g.16xlarge,us-west-2a,13,50.0,400,2,2,416.0,16.0,9.2794,10548452.07,0.0223,13,2732.5965
r7g.16xlarge,us-west-2a,8,50.0,439,1,9,448.0,9.0,8.212,11432187.648,0.0183,8,3107.4374
t3.small,us-west-2d,1000,50.0,1000,1,2,1000.0,0.0,6.8,20353611.2857,0.0068,1000,2993.1781
m6g.medium,us-west-2d,1000,1.0,1000,1,4,1000.0,0.0,12.2,19770896.125,0.0122,1000,1620.5653
c7g.16xlarge,us-west-2a,32,50.0,1000,2,2,1024.0,24.0,22.8416,25965420.48,0.0223,32,1110.1173
