instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,30.0,10,1,2,10.0,0.0,0.139,196786.35,0.0139,10,141572.9137
m6g.medium,ap-northeast-1d,10,5.0,10,1,4,10.0,0.0,0.146,197708.9612,0.0146,10,135417.0967
c8g.metal-24xl,ap-northeast-1c,1,1.0,10,2,2,48.0,38.0,1.4024,1477677.5304,0.0292,1,21951.6176
c7g.16xlarge,ap-northeast-1a,2,50.0,17,7,7,18.0,1.0,1.9236,456423.4069,0.1069,2,13181.9796
c6g.medium,ap-northeast-1c,50,30.0,50,1,2,50.0,0.0,0.695,983931.75,0.0139,50,28314.5827
m6g.medium,ap-northeast-1d,50,5.0,50,1,4,50.0,0.0,0.73,988544.8062,0.0146,50,27083.4193
c8g.metal-24xl,ap-northeast-1c,2,1.0,50,2,2,96.0,46.0,2.8048,2955355.0608,0.0292,2,10975.8088
c8g.metal-24xl,ap-northeast-1c,3,1.0,75,3,5,96.0,21.0,4.2072,2955355.0608,0.0438,3,7317.2059
c6g.medium,ap-northeast-1c,100,30.0,100,1,2,100.0,0.0,1.39,1967863.5,0.0139,100,14157.2914
m6g.medium,ap-northeast-1d,100,5.0,100,1,4,100.0,0.0,1.46,1977089.6125,0.0146,100,13541.7097
c8g.metal-24xl,ap-northeast-1c,3,1.0,100,2,2,144.0,44.0,4.2072,4433032.5912,0.0292,3,7317.2059
c8g.metal-24xl,ap-northeast-1c,5,1.0,115,4,2,120.0,5.0,7.012,3694193.826,0.0584,5,4390.3235
r8g.24xlarge,ap-northeast-1c,3,1.0,287,1,6,288.0,1.0,5.808,8932515.4944,0.0202,3,5340.1651
c6g.medium,ap-northeast-1c,400,30.0,400,1,2,400.0,0.0,5.56,7871454.0,0.0139,400,3539.3228
m6g.medium,ap-northeast-1d,400,5.0,400,1,4,400.0,0.0,5.84,7908358.45,0.0146,400,3385.4274
c8g.metal-24xl,ap-northeast-1c,9,1.0,400,2,2,432.0,32.0,12.6216,13299097.7736,0.0292,9,2439.0686
r8g.24xlarge,ap-northeast-1c,6,1.0,439,1,9,510.0,71.0,11.616,15817996.188,0.0228,6,2670.0825
c6g.medium,ap-northeast-1c,1000,30.0,1000,1,2,1000.0,0.0,13.9,19678635.0,0.0139,1000,1415.7291
m6g.medium,ap-northeast-1d,1000,5.0,1000,1,4,1000.0,0.0,14.6,19770896.125,0.0146,1000,1354.171
c8g.metal-24xl,ap-northeast-1c,21,1.0,1000,2,2,1008.0,8.0,29.4504,31031228.1384,0.0292,21,1045.3151
