instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,eu-west-1c,10,50.0,10,1,2,10.0,0.0,0.109,217721.9514,0.0109,10,199744.9096
m6g.medium,eu-west-1a,10,50.0,10,1,4,10.0,0.0,0.187,197708.9612,0.0187,10,105726.7172
c6g.large,eu-west-1a,10,50.0,10,2,2,10.0,0.0,0.344,196786.35,0.0344,10,57205.3343
c7g.2xlarge,eu-west-1c,17,50.0,17,7,7,17.0,0.0,2.3052,431066.5509,0.1356,17,10999.8507
t2.small,eu-west-1c,50,50.0,50,1,2,50.0,0.0,0.545,1088609.7571,0.0109,50,39948.9819
m6g.medium,eu-west-1a,50,50.0,50,1,4,50.0,0.0,0.935,988544.8062,0.0187,50,21145.3434
c6g.large,eu-west-1a,50,50.0,50,2,2,50.0,0.0,1.72,983931.75,0.0344,50,11441.0669
c6g.xlarge,eu-west-1c,75,35.0,75,3,5,75.0,0.0,5.7375,1475897.625,0.0765,75,3429.8275
t2.small,eu-west-1c,100,50.0,100,1,2,100.0,0.0,1.09,2177219.5143,0.0109,100,19974.491
m6g.medium,eu-west-1a,100,50.0,100,1,4,100.0,0.0,1.87,1977089.6125,0.0187,100,10572.6717
c6g.large,eu-west-1a,100,50.0,100,2,2,100.0,0.0,3.44,1967863.5,0.0344,100,5720.5334
c6g.xlarge,eu-west-1c,115,35.0,115,4,2,115.0,0.0,8.7975,2263043.025,0.0765,115,2236.844
r6g.medium,eu-west-1c,287,35.0,287,1,6,287.0,0.0,6.9741,5632667.2019,0.0243,287,2814.1292
t2.small,eu-west-1c,400,50.0,400,1,2,400.0,0.0,4.36,8708878.0571,0.0109,400,4993.6227
m6g.medium,eu-west-1a,400,50.0,400,1,4,400.0,0.0,7.48,7908358.45,0.0187,400,2643.1679
c6g.large,eu-west-1a,400,50.0,400,2,2,400.0,0.0,13.76,7871454.0,0.0344,400,1430.1334
x2gd.medium,eu-west-1a,439,50.0,439,1,9,439.0,0.0,19.316,8688468.3354,0.044,439,1024.6169
t2.small,eu-west-1c,1000,50.0,1000,1,2,1000.0,0.0,10.9,21772195.1429,0.0109,1000,1997.4491
m6g.medium,eu-west-1a,1000,50.0,1000,1,4,1000.0,0.0,18.7,19770896.125,0.0187,1000,1057.2672
c6g.large,eu-west-1a,1000,50.0,1000,2,2,1000.0,0.0,34.4,19678635.0,0.0344,1000,572.0533
