instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-west-2d,1,50.0,1,1,1,2.0,1.0,0.0243,39377.1954,0.0122,1,810230.3586
t4g.large,us-west-2d,3,50.0,5,1,1,6.0,1.0,0.0729,118131.5863,0.0122,3,270076.7862
t4g.large,us-west-2d,3,50.0,6,1,1,6.0,0.0,0.0729,118131.5863,0.0122,3,270076.7862
t4g.large,us-west-2d,5,50.0,10,1,1,10.0,0.0,0.1215,196885.9771,0.0122,5,162046.0717
t4g.large,us-west-2d,7,50.0,14,1,1,14.0,0.0,0.1701,275640.368,0.0122,7,115747.1941
t4g.large,us-west-2d,8,50.0,15,1,1,16.0,1.0,0.1944,315017.5634,0.0122,8,101278.7948
t4g.large,us-west-2d,9,50.0,17,1,1,18.0,1.0,0.2187,354394.7589,0.0122,9,90025.5954
t4g.large,us-west-2d,10,50.0,20,1,1,20.0,0.0,0.243,393771.9543,0.0122,10,81023.0359
t4g.large,us-west-2d,13,50.0,25,1,1,26.0,1.0,0.3159,511903.5406,0.0121,13,62325.4122
t4g.large,us-west-2d,15,50.0,30,1,1,30.0,0.0,0.3645,590657.9314,0.0122,15,54015.3572
t4g.large,us-west-2d,18,50.0,35,1,1,36.0,1.0,0.4374,708789.5177,0.0122,18,45012.7977
t4g.large,us-west-2d,20,50.0,40,1,1,40.0,0.0,0.486,787543.9086,0.0122,20,40511.5179
t4g.large,us-west-2d,23,50.0,45,1,1,46.0,1.0,0.5589,905675.4949,0.0122,23,35227.4069
t4g.large,us-west-2d,25,50.0,50,1,1,50.0,0.0,0.6075,984429.8857,0.0122,25,32409.2143
