instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,eu-west-1c,10,50.0,10,1,2,10.0,0.0,0.115,217721.9514,0.0115,10,189323.436
m6g.4xlarge,eu-west-1a,1,50.0,10,1,4,16.0,6.0,0.3012,316334.338,0.0188,1,65640.4254
c6g.8xlarge,eu-west-1b,1,50.0,10,2,2,16.0,6.0,0.5262,314858.16,0.0329,1,37397.634
c6g.16xlarge,eu-west-1a,2,50.0,17,7,7,18.0,1.0,2.1908,354215.43,0.1217,2,8982.3968
t2.small,eu-west-1c,50,50.0,50,1,2,50.0,0.0,0.575,1088609.7571,0.0115,50,37864.6872
m6g.4xlarge,eu-west-1a,4,50.0,50,1,4,64.0,14.0,1.2048,1265337.352,0.0188,4,16410.1063
c6g.8xlarge,eu-west-1b,4,50.0,50,2,2,64.0,14.0,2.1048,1259432.64,0.0329,4,9349.4085
c6g.12xlarge,eu-west-1b,5,50.0,75,3,5,80.0,5.0,4.0785,1574290.8,0.051,5,4824.9687
t2.small,eu-west-1c,100,50.0,100,1,2,100.0,0.0,1.15,2177219.5143,0.0115,100,18932.3436
m6g.4xlarge,eu-west-1a,7,50.0,100,1,4,112.0,12.0,2.1084,2214340.366,0.0188,7,9377.2036
c6g.8xlarge,eu-west-1b,7,50.0,100,2,2,112.0,12.0,3.6834,2204007.12,0.0329,7,5342.5191
c6g.8xlarge,eu-west-1b,15,50.0,115,4,2,120.0,5.0,7.893,2361436.2,0.0658,15,2493.1756
r6g.12xlarge,eu-west-1b,6,35.0,287,1,6,288.0,1.0,7.2186,5652293.22,0.0251,6,2718.8123
t2.small,eu-west-1c,400,50.0,400,1,2,400.0,0.0,4.6,8708878.0571,0.0115,400,4733.0859
m6g.4xlarge,eu-west-1a,25,50.0,400,1,4,400.0,0.0,7.53,7908358.45,0.0188,25,2625.617
c6g.8xlarge,eu-west-1b,25,50.0,400,2,2,400.0,0.0,13.155,7871454.0,0.0329,25,1495.9054
r6g.12xlarge,eu-west-1b,11,35.0,439,1,9,462.0,23.0,13.2341,9067220.3738,0.0286,11,1482.9885
t2.small,eu-west-1c,1000,50.0,1000,1,2,1000.0,0.0,11.5,21772195.1429,0.0115,1000,1893.2344
m6g.4xlarge,eu-west-1a,63,50.0,1000,1,4,1008.0,8.0,18.9756,19929063.294,0.0188,63,1041.9115
c6g.8xlarge,eu-west-1b,63,50.0,1000,2,2,1008.0,8.0,33.1506,19836064.08,0.0329,63,593.6132
