instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-east-1f,1,25.0,1,1,1,2.0,1.0,0.0189,39377.1954,0.0094,1,1041724.7468
t4g.large,us-east-1f,3,25.0,5,1,1,6.0,1.0,0.0567,118131.5863,0.0094,3,347241.5823
t4g.large,us-east-1f,3,25.0,6,1,1,6.0,0.0,0.0567,118131.5863,0.0094,3,347241.5823
t4g.large,us-east-1f,5,25.0,10,1,1,10.0,0.0,0.0945,196885.9771,0.0094,5,208344.9494
t4g.large,us-east-1f,7,25.0,14,1,1,14.0,0.0,0.1323,275640.368,0.0094,7,148817.821
t4g.large,us-east-1f,8,25.0,15,1,1,16.0,1.0,0.1512,315017.5634,0.0094,8,130215.5933
t4g.large,us-east-1f,9,25.0,17,1,1,18.0,1.0,0.1701,354394.7589,0.0094,9,115747.1941
t4g.large,us-east-1f,10,25.0,20,1,1,20.0,0.0,0.189,393771.9543,0.0094,10,104172.4747
t4g.large,us-east-1f,13,25.0,25,1,1,26.0,1.0,0.2457,511903.5406,0.0094,13,80132.6728
t4g.large,us-east-1f,15,25.0,30,1,1,30.0,0.0,0.2835,590657.9314,0.0094,15,69448.3165
t4g.large,us-east-1f,18,25.0,35,1,1,36.0,1.0,0.3402,708789.5177,0.0094,18,57873.597
t4g.large,us-east-1f,20,25.0,40,1,1,40.0,0.0,0.378,787543.9086,0.0094,20,52086.2373
t4g.large,us-east-1f,23,25.0,45,1,1,46.0,1.0,0.4347,905675.4949,0.0094,23,45292.3803
t4g.large,us-east-1f,25,25.0,50,1,1,50.0,0.0,0.4725,984429.8857,0.0094,25,41668.9899
