instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-west-2d,1,50.0,1,1,1,2.0,1.0,0.0214,39377.1954,0.0107,1,920027.9306
t4g.large,us-west-2d,3,50.0,5,1,1,6.0,1.0,0.0642,118131.5863,0.0107,3,306675.9769
t4g.large,us-west-2d,3,50.0,6,1,1,6.0,0.0,0.0642,118131.5863,0.0107,3,306675.9769
t4g.large,us-west-2d,5,50.0,10,1,1,10.0,0.0,0.107,196885.9771,0.0107,5,184005.5861
t4g.large,us-west-2d,7,50.0,14,1,1,14.0,0.0,0.1498,275640.368,0.0107,7,131432.5615
t4g.large,us-west-2d,8,50.0,15,1,1,16.0,1.0,0.1712,315017.5634,0.0107,8,115003.4913
t4g.large,us-west-2d,9,50.0,17,1,1,18.0,1.0,0.1926,354394.7589,0.0107,9,102225.3256
t4g.large,us-west-2d,10,50.0,20,1,1,20.0,0.0,0.214,393771.9543,0.0107,10,92002.7931
t4g.large,us-west-2d,13,50.0,25,1,1,26.0,1.0,0.2782,511903.5406,0.0107,13,70771.3793
t4g.large,us-west-2d,15,50.0,30,1,1,30.0,0.0,0.321,590657.9314,0.0107,15,61335.1954
t4g.large,us-west-2d,18,50.0,35,1,1,36.0,1.0,0.3852,708789.5177,0.0107,18,51112.6628
t4g.large,us-west-2d,20,50.0,40,1,1,40.0,0.0,0.428,787543.9086,0.0107,20,46001.3965
t4g.large,us-west-2d,23,50.0,45,1,1,46.0,1.0,0.4922,905675.4949,0.0107,23,40001.2144
t4g.large,us-west-2d,25,50.0,50,1,1,50.0,0.0,0.535,984429.8857,0.0107,25,36801.1172
