instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,30.0,10,1,2,10.0,0.0,0.138,196786.35,0.0138,10,142598.8043
m6g.medium,ap-northeast-1d,10,5.0,10,1,4,10.0,0.0,0.149,197708.9612,0.0149,10,132690.578
t2.large,ap-northeast-1c,10,50.0,10,2,2,10.0,0.0,0.383,217721.9514,0.0383,10,56846.4625
t3.2xlarge,ap-northeast-1c,17,50.0,17,7,7,17.0,0.0,2.2763,346011.3919,0.1339,17,8941.5329
c6g.medium,ap-northeast-1c,50,30.0,50,1,2,50.0,0.0,0.69,983931.75,0.0138,50,28519.7609
m6g.medium,ap-northeast-1d,50,5.0,50,1,4,50.0,0.0,0.745,988544.8062,0.0149,50,26538.1156
t2.large,ap-northeast-1c,50,50.0,50,2,2,50.0,0.0,1.915,1088609.7571,0.0383,50,11369.2925
t2.xlarge,ap-northeast-1a,75,50.0,75,3,5,75.0,0.0,5.4975,1632914.6357,0.0733,75,3960.3811
c6g.medium,ap-northeast-1c,100,30.0,100,1,2,100.0,0.0,1.38,1967863.5,0.0138,100,14259.8804
m6g.medium,ap-northeast-1d,100,5.0,100,1,4,100.0,0.0,1.49,1977089.6125,0.0149,100,13269.0578
t2.large,ap-northeast-1c,100,50.0,100,2,2,100.0,0.0,3.83,2177219.5143,0.0383,100,5684.6463
t2.xlarge,ap-northeast-1a,115,50.0,115,4,2,115.0,0.0,8.4295,2503802.4414,0.0733,115,2582.8572
r7a.medium,ap-northeast-1c,287,45.0,287,1,6,287.0,0.0,8.4091,9625846.6233,0.0293,287,3988.481
c6g.medium,ap-northeast-1c,400,30.0,400,1,2,400.0,0.0,5.52,7871454.0,0.0138,400,3564.9701
m6g.medium,ap-northeast-1d,400,5.0,400,1,4,400.0,0.0,5.96,7908358.45,0.0149,400,3317.2645
t2.large,ap-northeast-1c,400,50.0,400,2,2,400.0,0.0,15.32,8708878.0571,0.0383,400,1421.1616
r6g.large,ap-northeast-1c,439,50.0,439,1,9,439.0,0.0,19.8867,8615821.9569,0.0453,439,986.8916
c6g.medium,ap-northeast-1c,1000,30.0,1000,1,2,1000.0,0.0,13.8,19678635.0,0.0138,1000,1425.988
m6g.medium,ap-northeast-1d,1000,5.0,1000,1,4,1000.0,0.0,14.9,19770896.125,0.0149,1000,1326.9058
t2.large,ap-northeast-1c,1000,50.0,1000,2,2,1000.0,0.0,38.3,21772195.1429,0.0383,1000,568.4646
